Restricted,CRWR 411A 001,Seminar,1,Wed,15:00,17:00
Restricted,CRWR 411B 002,Seminar,2,Thu,12:00,14:00
Restricted,CRWR 416A 001,Seminar,1,Thu,15:00,17:00
Restricted,CRWR 416B 002,Seminar,2,Thu,15:00,17:00
Restricted,CRWR 419B 002,Seminar,2,Tue,15:00,17:00
Restricted,CRWR 430 001,Seminar,1,Wed,10:00,12:00
Restricted,CRWR 440B 002,Seminar,2,Fri,10:00,12:00
Restricted,CRWR 457C 001,Seminar,1-2,Wed,13:00,15:00
Unreleased,CRWR 490V 004,Web-Oriented Course,2,,,
Restricted,CRWR 501A 001,Seminar,1,Fri,11:00,13:00
Restricted,CRWR 501A D01,Seminar,1,,,
Restricted,CRWR 501B 002,Seminar,2,Wed,10:00,12:00
Restricted,CRWR 501B D02,Seminar,2,,,
Restricted,CRWR 501C D01,Web-Oriented Course,1-2,,,
Restricted,CRWR 501V D01,Seminar,1,,,
Restricted,CRWR 501W D01,Seminar,2,,,
Restricted,CRWR 501X D01,Web-Oriented Course,1-2,,,
Restricted,CRWR 502B 002,Seminar,2,Wed,15:00,17:00
Restricted,CRWR 503A 001,Seminar,1,Wed,10:00,12:00
Restricted,CRWR 503A D01,Seminar,1,,,
Restricted,CRWR 503B 002,Web-Oriented Course,2,Wed,10:00,12:00
Restricted,CRWR 503B D02,Seminar,2,,,
Restricted,CRWR 503V D01,Seminar,1,,,
Restricted,CRWR 503W D02,Seminar,2,,,
Restricted,CRWR 505A 001,Seminar,1,Wed,15:00,17:00
Restricted,CRWR 505A D01,Seminar,1,,,
Restricted,CRWR 505A D02,Seminar,1,,,
Restricted,CRWR 505B 002,Seminar,2,Fri,13:00,15:00
Restricted,CRWR 505B D02,Seminar,2,,,
Restricted,CRWR 505B D04,Seminar,2,,,
Restricted,CRWR 505V D01,Seminar,1,,,
Restricted,CRWR 505V D03,Seminar,1,,,
Restricted,CRWR 505W D02,Seminar,2,,,
Restricted,CRWR 505W D04,Seminar,2,,,
Restricted,CRWR 506C 001,Seminar,1-2,Wed,15:00,17:00
Restricted,CRWR 506C D01,Seminar,1-2,,,
Restricted,CRWR 506X D01,Seminar,1-2,,,
Restricted,CRWR 507A D01,Seminar,1,,,
Restricted,CRWR 507B D02,Seminar,2,,,
Restricted,CRWR 507C 001,Seminar,1-2,Wed,13:00,15:00
Restricted,CRWR 507V D01,Seminar,1,,,
Restricted,CRWR 507W D02,Seminar,2,,,
Restricted,CRWR 508A D01,Web-Oriented Course,1,,,
Restricted,CRWR 508B 002,Seminar,2,Fri,10:00,12:00
Restricted,CRWR 508V D01,Web-Oriented Course,1,,,
Restricted,CRWR 509A 001,Seminar,1,Wed,13:00,15:00
Restricted,CRWR 509A D01,Seminar,1,,,
Restricted,CRWR 509A D03,Seminar,1,,,
Restricted,CRWR 509B 002,Seminar,2,Wed,13:00,15:00
Restricted,CRWR 509B 004,Seminar,2,Wed,13:00,15:00
Restricted,CRWR 509B D02,Seminar,2,,,
Restricted,CRWR 509B D04,Seminar,2,,,
Restricted,CRWR 509B D06,Seminar,2,,,
Restricted,CRWR 509V 001,Seminar,1,Wed,13:00,15:00
Restricted,CRWR 509V D01,Seminar,1,,,
Restricted,CRWR 509V D03,Seminar,1,,,
Restricted,CRWR 509W D02,Seminar,2,,,
Restricted,CRWR 509W D04,Seminar,2,,,
Restricted,CRWR 509W D06,Web-Oriented Course,2,,,
Restricted,CRWR 514A 001,Seminar,1,Fri,15:00,17:00
Restricted,CRWR 514C D01,Seminar,1-2,,,
Restricted,CRWR 514X D01,Seminar,1-2,,,
Restricted,CRWR 530 001,Seminar,1,Wed,10:00,12:00
Restricted,CRWR 550B D01,Seminar,2,,,
Restricted,CRWR 550V D01,Seminar,1,,,
Restricted,CRWR 570A 001,Seminar,1,Fri,13:00,15:00
Blocked,CRWR 599 100,Thesis,1-2,,,
Blocked,CRWR 599 200,Thesis,1,,,
Blocked,CRWR 599 D20,Thesis,1-2,,,
Blocked,CRWR 599 D21,Thesis,1,,,
,CSIS 200 001,Lecture,1,Tue Thu,11:00,12:30
,CSIS 300A 101,Lecture,1,Mon,15:00,18:00
,CSIS 301 201,Lecture,2,Mon Wed Fri,10:00,11:00
,CSIS 450B 201,Lecture,2,Mon,12:00,15:00
Blocked,CSIS 490A 001,Directed Studies,1,,,
Blocked,CSIS 490B 001,Directed Studies,2,,,
Blocked,CSIS 490C 001,Directed Studies,1-2,,,
,CSIS 500C 101,Lecture,2,Mon,12:00,15:00
,DENT 410 001,Lecture,1-2,Mon Tue Wed Thu Fri,,
,DENT 420 001,Lecture,1-2,,,
,DENT 430 001,Lecture,1-2,,,
,DENT 440 001,Lecture,1-2,,,
Blocked,DENT 504 001,Seminar,1-2,,,
Unreleased,DENT 504 002,Seminar,2,,,
,DENT 505 001,Seminar,1-2,,,
Unreleased,DENT 505 002,Seminar,2,,,
,DENT 507 001,Lecture,2,,,
,DENT 508 001,Seminar,1-2,,,
Unreleased,DENT 510 002,Seminar,2,,,
,DENT 511 001,Seminar,1,,,
Unreleased,DENT 511 002,Seminar,2,,,
,DENT 512 001,Seminar,1-2,,,
,DENT 513 001,Seminar,1-2,,,
,DENT 514 001,Seminar,1-2,,,
,DENT 515 001,Seminar,1-2,,,
,DENT 516 001,Seminar,2,,,
,DENT 517 001,Seminar,2,,,
,DENT 518 001,Seminar,2,,,
Unreleased,DENT 523 001,Seminar,1-2,,,
,DENT 524 001,Seminar,1-2,,,
,DENT 525 001,Seminar,1,,,
,DENT 526 001,Seminar,1,,,
,DENT 527 001,Seminar,1-2,,,
,DENT 528 001,Seminar,1-2,,,
,DENT 529 001,Seminar,1-2,,,
,DENT 530 001,Seminar,1-2,,,
,DENT 531 001,Seminar,1-2,,,
,DENT 532 001,Seminar,1-2,,,
,DENT 533 001,Seminar,1-2,,,
,DENT 539 001,Seminar,2,Tue,,
,DENT 540 001,Lecture,1,Tue,,
,DENT 542 001,Lecture,2,Tue,,
,DENT 543 001,Lecture,2,,,
STT,DENT 543 002,Seminar,2,,,
STT,DENT 544 001,Seminar,2,,,
,DENT 555 001,Lecture,2,Tue,,
,DENT 556 001,Seminar,1-2,,,
,DENT 561A 100,Seminar,1-2,,,
,DENT 561B 200,Seminar,1-2,,,
,DENT 561C 003,Seminar,1-2,,,
,DENT 561D 102,Directed Studies,1,,,
,DENT 561E 201,Directed Studies,2,,,
,DENT 565 001,Seminar,1-2,,,
,DENT 566 001,Seminar,1-2,,,
,DENT 567 001,Seminar,1-2,,,
,DENT 568 001,Seminar,1-2,,,
,DENT 569 001,Seminar,1-2,,,
,DENT 570 001,Lecture,1-2,,,
,DENT 570 101,Lecture,1,,,
,DENT 572 001,Seminar,1-2,Fri,,
,DENT 573 001,Lecture,1-2,Fri,,
,DENT 574 001,Seminar,1-2,,,
,DENT 575 001,Seminar,1-2,Wed,,
,DENT 575 002,Seminar,1-2,Wed,,
Unreleased,DENT 575 003,Seminar,1,,,
,DENT 576 001,Lecture,1-2,,,
,DENT 577B 002,Lecture,1-2,,,
,DENT 578 001,Seminar,1-2,,,
,DENT 584 001,Seminar,1-2,,,
,DENT 591 001,Seminar,1-2,,,
,DENT 592 001,Seminar,1-2,,,
,DENT 594 001,Seminar,1-2,,,
,DENT 595 001,Seminar,1-2,,,
,DENT 596 001,Seminar,1-2,,,
,DENT 599 001,Thesis,1-2,,,
,DENT 599 101,Thesis,1,,,
,DENT 599 201,Thesis,2,,,
,DENT 649 001,Thesis,1,,,
,DENT 649 002,Thesis,1-2,,,
,DENT 649 003,Thesis,2,,,
,DENT 711 001,Lecture,1-2,,,
,DENT 712 001,Seminar,1-2,,,
,DENT 713 001,Seminar,1-2,,,
,DENT 715 001,Seminar,1-2,,,
,DENT 721 001,Lecture,1-2,,,
,DENT 722 001,Seminar,1-2,,,
,DENT 724 001,Seminar,1-2,,,
,DENT 725 001,Seminar,1-2,,,
,DENT 726 001,Seminar,1-2,,,
STT,DENT 727 001,Seminar,1-2,,,
,DENT 740 001,Lecture,1-2,,,
,DENT 741 001,Lecture,1-2,,,
,DENT 742 001,Lecture,1-2,,,
,DENT 743 001,Seminar,1-2,,,
,DENT 750 001,Directed Studies,1-2,,,
,DENT 756 001,Seminar,1,Tue,15:30,17:30
STT,DENT 769 001,Lecture,1-2,,,
,DENT 771 001,Seminar,1-2,,,
,DENT 772 001,Seminar,1-2,,,
,DENT 773 001,Seminar,1-2,,,
Restricted,DENT 775 001,Seminar,1-2,Mon,,
Unreleased,DENT 775 SEM,Seminar,2,Mon,14:00,17:00
STT,DENT 777 001,Seminar,2,Tue,12:30,13:30
Restricted,DENT 778 001,Seminar,1-2,Tue,,
Restricted,DENT 779 001,Seminar,1-2,Tue,,
Unreleased,DENT 779 SEM,Seminar,1-2,Tue,12:30,13:30
,DENT 780 001,Seminar,1-2,,,
,DENT 781 001,Seminar,1-2,,,
,DENT 782 001,Seminar,1-2,,,
,DENT 783 001,Seminar,1-2,,,
,DENT 784 001,Seminar,1-2,,,
,DENT 785 001,Seminar,1-2,,,
Unreleased,DHYG 110 WKS,Seminar,1,Thu,11:00,12:30
STT,DHYG 208 001,Seminar,1-2,,,
Unreleased,DHYG 208 100,Seminar,1,Thu,,
STT,DHYG 210 001,Lecture,1-2,,,
STT,DHYG 310 001,Seminar,1-2,,,
STT,DHYG 325 325,Seminar,1,,,
STT,DHYG 400B 001,Distance Education,1,,,
STT,DHYG 401 001,Lecture,1-2,,,
,DHYG 401 1W1,Waiting List,B,,,
,DHYG 401 99A,Distance Education,B,,,
,DHYG 402 99A,Distance Education,B,,,
,DHYG 405 1W1,Waiting List,A,,,
,DHYG 405 99A,Distance Education,A,,,
Blocked,DHYG 406 001,Directed Studies,1-2,,,
STT,DHYG 410 001,Laboratory,1-2,,,
STT,DHYG 412 001,Lecture,1-2,,,
Blocked,DHYG 412 99A,Distance Education,B,,,
STT,DHYG 435 001,Lecture,2,,,
,DHYG 435 1W1,Waiting List,A,,,
,DHYG 435 99A,Distance Education,A,,,
STT,DHYG 461 002,Lecture,2,,,
STT,DHYG 462 002,Lecture,1,,,
,DHYG 462 2W1,Waiting List,C,,,
,DHYG 462 99C,Distance Education,C,,,
Blocked,DMED 500 001,Lecture-Laboratory,2,Mon,9:00,12:00
Blocked,DMED 503 001,Lecture-Laboratory,1,Tue,9:00,12:00
,DSCI 100 001,Seminar,1,Tue Thu,18:00,19:30
,DSCI 100 002,Seminar,2,Tue Thu,15:30,17:00
Restricted,DSCI 511 001,Lecture,1,Mon Wed,10:00,11:30
Restricted,DSCI 511 L01,Laboratory,1,Tue,13:00,15:00
Restricted,DSCI 511 L02,Laboratory,1,Mon,14:00,16:00
Restricted,DSCI 511 L03,Laboratory,1,Thu,15:30,17:30
Restricted,DSCI 512 001,Lecture,1,Tue Thu,8:00,9:30
Restricted,DSCI 512 L01,Laboratory,1,Thu,13:00,15:00
Restricted,DSCI 512 L02,Laboratory,1,Wed,14:00,16:00
Restricted,DSCI 513 001,Lecture,1,Mon Wed,10:30,12:00
Restricted,DSCI 513 L01,Laboratory,1,Tue,13:00,15:00
Restricted,DSCI 513 L02,Laboratory,1,Mon,14:00,16:00
Restricted,DSCI 513 L03,Laboratory,1,Thu,15:30,17:30
Restricted,DSCI 521 001,Lecture,1,Mon Wed,8:30,10:00
Restricted,DSCI 521 L01,Laboratory,1,Mon,13:00,15:00
Restricted,DSCI 521 L02,Laboratory,1,Tue,14:00,16:00
Restricted,DSCI 521 L03,Laboratory,1,Wed,14:00,16:00
Restricted,DSCI 522 001,Lecture,1,Tue Thu,8:00,9:30
Restricted,DSCI 522 L01,Laboratory,1,Thu,13:00,15:00
Restricted,DSCI 522 L02,Laboratory,1,Wed,14:00,16:00
Restricted,DSCI 523 001,Lecture,1,Tue Thu,11:00,12:30
Restricted,DSCI 523 L01,Laboratory,1,Wed,13:00,15:00
Restricted,DSCI 523 L02,Laboratory,1,Thu,14:00,16:00
Restricted,DSCI 523 L03,Laboratory,1,Fri,9:00,11:00
Restricted,DSCI 524 001,Lecture,2,Mon Wed,10:30,12:00
Restricted,DSCI 524 L01,Laboratory,2,Tue,13:00,15:00
Restricted,DSCI 524 L02,Laboratory,2,Mon,14:00,16:00
Restricted,DSCI 525 001,Lecture,2,Mon Wed,10:30,12:00
Restricted,DSCI 525 L01,Laboratory,2,Mon,13:00,15:00
Restricted,DSCI 525 L02,Laboratory,2,Tue,14:00,16:00
Restricted,DSCI 531 001,Lecture,1,Mon Wed,8:30,10:00
Restricted,DSCI 531 L01,Laboratory,1,Mon,13:00,15:00
Restricted,DSCI 531 L02,Laboratory,1,Tue,14:00,16:00
Restricted,DSCI 531 L03,Laboratory,1,Thu,15:30,17:30
Restricted,DSCI 532 001,Lecture,2,Mon Wed,8:30,10:00
Restricted,DSCI 532 L01,Laboratory,2,Mon,13:00,15:00
Restricted,DSCI 532 L02,Laboratory,2,Tue,14:00,16:00
Restricted,DSCI 541 001,Lecture,2,Tue Thu,9:30,11:00
Restricted,DSCI 541 L01,Laboratory,2,Thu,13:00,15:00
Restricted,DSCI 541 L02,Laboratory,2,Wed,14:00,16:00
Restricted,DSCI 541 002,Lecture,2,Tue Thu,9:30,11:00
Restricted,DSCI 542 001,Lecture,1,Tue Thu,9:30,11:00
Restricted,DSCI 542 L01,Laboratory,2,Thu,13:00,15:00
Restricted,DSCI 542 L02,Laboratory,2,Wed,14:00,16:00
Restricted,DSCI 551 001,Lecture,1,Tue Thu,8:00,9:30
Restricted,DSCI 551 L01,Laboratory,1,Thu,13:00,15:00
Restricted,DSCI 551 L02,Laboratory,1,Wed,14:00,16:00
Restricted,DSCI 551 L03,Laboratory,1,Tue,14:00,16:00
Restricted,DSCI 552 001,Lecture,1,Mon Wed,10:30,12:00
Restricted,DSCI 552 L01,Laboratory,1,Tue,13:00,15:00
Restricted,DSCI 552 L02,Laboratory,1,Mon,14:00,16:00
Restricted,DSCI 552 L03,Laboratory,1,Wed,14:00,16:00
Restricted,DSCI 553 001,Lecture,2,Tue Thu,11:00,12:30
Restricted,DSCI 553 L01,Laboratory,2,Wed,13:00,15:00
Restricted,DSCI 553 L02,Laboratory,2,Thu,14:00,16:00
Restricted,DSCI 554 001,Lecture,2,Tue Thu,8:00,9:30
Restricted,DSCI 554 L01,Laboratory,2,Wed,13:00,15:00
Restricted,DSCI 554 L02,Laboratory,2,Thu,14:00,16:00
Restricted,DSCI 561 001,Lecture,1,Mon Wed,8:30,10:00
Restricted,DSCI 561 L01,Laboratory,1,Mon,13:00,15:00
Restricted,DSCI 561 L02,Laboratory,1,Tue,14:00,16:00
Restricted,DSCI 561 L03,Laboratory,1,Wed,14:00,16:00
Restricted,DSCI 562 001,Lecture,2,Tue Thu,11:00,12:30
Restricted,DSCI 562 L01,Laboratory,2,Thu,13:00,15:00
Restricted,DSCI 562 L02,Laboratory,2,Wed,14:00,16:00
Restricted,DSCI 563 001,Lecture,2,Mon Wed,9:00,10:30
Restricted,DSCI 563 L01,Laboratory,2,Mon,13:00,15:00
Restricted,DSCI 563 L02,Laboratory,2,Tue,14:00,16:00
Restricted,DSCI 563 002,Lecture,2,Tue Thu,9:30,11:00
Restricted,DSCI 563 L03,Laboratory,2,Tue,15:00,17:00
Restricted,DSCI 571 001,Lecture,1,Tue Thu,11:00,12:30
Restricted,DSCI 571 L01,Laboratory,1,Wed,13:00,15:00
Restricted,DSCI 571 L02,Laboratory,1,Thu,14:00,16:00
Restricted,DSCI 571 L03,Laboratory,1,Fri,9:00,11:00
Restricted,DSCI 572 001,Lecture,2,Mon Wed,10:30,12:00
Restricted,DSCI 572 L01,Laboratory,2,Tue,13:00,15:00
Restricted,DSCI 572 L02,Laboratory,2,Mon,14:00,16:00
Restricted,DSCI 573 001,Lecture,1,Tue Thu,11:00,12:30
Restricted,DSCI 573 L01,Laboratory,1,Wed,13:00,15:00
Restricted,DSCI 573 L02,Laboratory,1,Thu,14:00,16:00
Restricted,DSCI 573 L03,Laboratory,1,Fri,9:00,11:00
Restricted,DSCI 574 001,Lecture,2,Mon Wed,8:30,10:00
Restricted,DSCI 574 L01,Laboratory,2,Tue,13:00,15:00
Restricted,DSCI 574 L02,Laboratory,2,Mon,14:00,16:00
Restricted,DSCI 575 L01,Laboratory,2,Wed,13:00,15:00
Restricted,DSCI 575 L02,Laboratory,2,Thu,14:00,16:00
Restricted,DSCI 591 001,Project,2,Fri,14:00,16:00
Restricted,ECED 400 63A,Distance Education,1,,,
Restricted,ECED 400 63D,Distance Education,2,,,
Blocked,ECED 400 W3A,Waiting List,1,,,
Blocked,ECED 400 W3D,Waiting List,2,,,
Restricted,ECED 401 63A,Distance Education,1,,,
Restricted,ECED 401 63C,Distance Education,2,,,
Restricted,ECED 401 63D,Distance Education,2,,,
Blocked,ECED 401 W3A,Waiting List,1,,,
Blocked,ECED 401 W3C,Waiting List,2,,,
Restricted,ECED 405A 63A,Distance Education,1,,,
Restricted,ECED 405A 63C,Distance Education,2,,,
Blocked,ECED 405A W3A,Waiting List,1,,,
Blocked,ECED 405A W3C,Waiting List,2,,,
Restricted,ECED 406 63A,Distance Education,1,,,
Restricted,ECED 406 63C,Distance Education,2,,,
Blocked,ECED 406 W3A,Waiting List,1,,,
Blocked,ECED 406 W3C,Waiting List,2,,,
Restricted,ECED 407 63A,Distance Education,1,,,
Restricted,ECED 407 63C,Distance Education,2,,,
Restricted,ECED 407 63D,Distance Education,2,,,
Blocked,ECED 407 W3A,Waiting List,1,,,
Blocked,ECED 407 W3C,Waiting List,2,,,
Restricted,ECED 416 63A,Distance Education,1,,,
Blocked,ECED 416 W3A,Waiting List,1,,,
Restricted,ECED 417 63A,Distance Education,1,,,
Blocked,ECED 417 W3A,Waiting List,1,,,
Unreleased,ECED 420 63A,Distance Education,1,,,
Blocked,ECED 420 W3A,Distance Education,1,,,
Restricted,ECED 421 63A,Distance Education,1,,,
Restricted,ECED 421 63C,Distance Education,2,,,
Blocked,ECED 421 W3A,Waiting List,1,,,
Blocked,ECED 421 W3C,Waiting List,2,,,
Restricted,ECED 438 63C,Distance Education,2,,,
Blocked,ECED 438 W3C,Waiting List,2,,,
Restricted,ECED 439 63A,Distance Education,1,,,
Restricted,ECED 439 63C,Distance Education,2,,,
Blocked,ECED 439 W3A,Waiting List,1,,,
Blocked,ECED 439 W3C,Waiting List,2,,,
Restricted,ECED 440 63A,Distance Education,1,,,
Blocked,ECED 440 W3A,Waiting List,1,,,
Restricted,ECED 441 63C,Distance Education,2,,,
Blocked,ECED 441 W3C,Waiting List,2,,,
Restricted,ECED 442 63A,Distance Education,1,,,
Restricted,ECED 442 63C,Distance Education,2,,,
Blocked,ECED 442 W3A,Waiting List,2,,,
Blocked,ECED 442 W3C,Waiting List,2,,,
Restricted,ECED 480A 63C,Distance Education,2,,,
Blocked,ECED 480A W3C,Waiting List,2,,,
Blocked,ECED 490 61A,Practicum,1,,,
Restricted,ECED 490 62A,Practicum,2,,,
Restricted,ECED 491 61A,Practicum,1,,,
Restricted,ECED 491 62A,Practicum,2,,,
Restricted,ECED 495 61A,Practicum,1,,,
Restricted,ECED 495 62A,Practicum,2,,,
Restricted,ECED 508A 051,Seminar,1,Tue,16:30,19:30
Blocked,ECED 580A 051,Directed Studies,1,,,
Blocked,ECED 580A 052,Directed Studies,2,,,
Blocked,ECED 580A 053,Directed Studies,1-2,,,
Blocked,ECED 580B 051,Directed Studies,1,,,
Blocked,ECED 580B 052,Directed Studies,2,,,
Blocked,ECED 580C 053,Directed Studies,1-2,,,
Restricted,ECED 585A 052,Seminar,2,Tue,16:30,19:30
Blocked,ECED 585E 61A,Web-Oriented Course,1,,,
Blocked,ECED 585F 61A,Web-Oriented Course,1,,,
Restricted,ECED 590A 051,Essay/Report,1,Thu,16:30,19:30
Restricted,ECED 590A 052,Essay/Report,2,Thu,16:30,19:30
Restricted,ECED 590A 053,Essay/Report,1-2,Thu,16:30,19:30
Blocked,ECED 590E 61A,Web-Oriented Course,1,,,
Blocked,ECED 590E 62A,Web-Oriented Course,2,,,
Blocked,ECED 590E 67A,Web-Oriented Course,1-2,,,
Restricted,ECED 599A 051,Thesis,1,,,
Restricted,ECED 599A 052,Thesis,2,,,
Restricted,ECED 599A 053,Thesis,1-2,,,
,ECON 101 001,Lecture,1,Mon Wed Fri,15:00,16:00
,ECON 101 L1A,Discussion,1,Mon,17:00,18:00
,ECON 101 L1B,Discussion,1,Wed,17:00,18:00
,ECON 101 L1C,Discussion,1,Fri,17:00,18:00
,ECON 101 L1D,Discussion,1,Mon,17:00,18:00
,ECON 101 L1E,Discussion,1,Wed,17:00,18:00
,ECON 101 L1F,Discussion,1,Fri,17:00,18:00
,ECON 101 002,Lecture,1,Mon Wed Fri,9:00,10:00
,ECON 101 L2A,Discussion,1,Mon,18:00,19:00
,ECON 101 L2B,Discussion,1,Wed,18:00,19:00
,ECON 101 L2C,Discussion,1,Thu,18:00,19:00
,ECON 101 004,Lecture,1,Mon,18:00,21:00
,ECON 101 L4A,Discussion,1,Mon,16:00,17:00
,ECON 101 L4B,Discussion,1,Wed,16:00,17:00
,ECON 101 L4C,Discussion,1,Fri,16:00,17:00
,ECON 101 L4D,Discussion,1,Mon,16:00,17:00
,ECON 101 L4E,Discussion,1,Wed,16:00,17:00
,ECON 101 L4F,Discussion,1,Fri,16:00,17:00
,ECON 101 005,Lecture,1,Mon Wed Fri,14:00,15:00
,ECON 101 L5A,Discussion,1,Mon,16:00,17:00
,ECON 101 L5B,Discussion,1,Wed,16:00,17:00
,ECON 101 L5C,Discussion,1,Fri,16:00,17:00
,ECON 101 L5D,Discussion,1,Mon,16:00,17:00
,ECON 101 L5E,Discussion,1,Wed,16:00,17:00
,ECON 101 L5F,Discussion,1,Fri,16:00,17:00
,ECON 101 006,Lecture,1,Mon Wed Fri,16:00,17:00
,ECON 101 L6A,Discussion,1,Mon,17:00,18:00
,ECON 101 L6B,Discussion,1,Wed,17:00,18:00
,ECON 101 L6C,Discussion,1,Fri,17:00,18:00
,ECON 101 L6D,Discussion,1,Mon,17:00,18:00
,ECON 101 L6E,Discussion,1,Wed,17:00,18:00
,ECON 101 L6F,Discussion,1,Fri,17:00,18:00
,ECON 101 L6G,Discussion,1,Mon,17:00,18:00
,ECON 101 L6H,Discussion,1,Wed,17:00,18:00
,ECON 101 L6J,Discussion,1,Fri,17:00,18:00
,ECON 101 L6K,Discussion,1,Mon,17:00,18:00
,ECON 101 L6L,Discussion,1,Wed,17:00,18:00
,ECON 101 L6M,Discussion,1,Fri,17:00,18:00
,ECON 101 007,Lecture,1,Wed,18:30,21:30
,ECON 101 L7A,Discussion,1,Mon,16:00,17:00
,ECON 101 L7B,Discussion,1,Wed,16:00,17:00
,ECON 101 L7C,Discussion,1,Fri,16:00,17:00
,ECON 101 L7D,Discussion,1,Mon,16:00,17:00
,ECON 101 L7E,Discussion,1,Wed,16:00,17:00
,ECON 101 L7F,Discussion,1,Fri,16:00,17:00
,ECON 101 009,Lecture,1,Mon Wed Fri,13:00,14:00
,ECON 101 LA9,Discussion,1,Mon,16:00,17:00
,ECON 101 LB9,Discussion,1,Wed,16:00,17:00
,ECON 101 LC9,Discussion,1,Fri,16:00,17:00
STT,ECON 101 010,Lecture,1,Mon Wed Fri,9:00,10:00
,ECON 101 L8A,Discussion,1,Mon,16:00,17:00
,ECON 101 L8B,Discussion,1,Wed,16:00,17:00
,ECON 101 L8C,Discussion,1,Fri,16:00,17:00
STT,ECON 101 011,Lecture,1,Tue Thu,9:30,11:00
,ECON 101 L9A,Discussion,1,Mon,16:00,17:00
,ECON 101 L9B,Discussion,1,Wed,16:00,17:00
,ECON 101 L9C,Discussion,1,Fri,16:00,17:00
,ECON 101 012,Lecture,1,Tue Thu,17:00,18:30
,ECON 101 L12,Discussion,1,Mon,17:00,18:00
,ECON 101 L13,Discussion,1,Wed,17:00,18:00
,ECON 101 L14,Discussion,1,Fri,17:00,18:00
STT,ECON 101 013,Lecture,1,Tue Thu,12:30,14:00
STT,ECON 101 L15,Discussion,1,Mon,17:00,18:00
STT,ECON 101 L16,Discussion,1,Wed,17:00,18:00
STT,ECON 101 L17,Discussion,1,Fri,17:00,18:00
STT,ECON 101 L18,Discussion,1,Fri,17:00,18:00
,ECON 101 015,Lecture,2,Mon Wed Fri,15:00,16:00
,ECON 101 LA8,Discussion,2,Mon,18:00,19:00
,ECON 101 LB8,Discussion,2,Wed,18:00,19:00
,ECON 101 LC8,Discussion,2,Fri,18:00,19:00
,ECON 101 LD8,Discussion,2,Mon,18:00,19:00
,ECON 101 LE8,Discussion,2,Wed,18:00,19:00
,ECON 101 LF8,Discussion,2,Fri,18:00,19:00
,ECON 101 016,Lecture,1,Mon Wed Fri,17:00,18:00
,ECON 101 L3A,Discussion,1,Mon,16:00,17:00
,ECON 101 L3B,Discussion,1,Wed,16:00,17:00
,ECON 101 L3C,Discussion,1,Fri,16:00,17:00
,ECON 101 L3D,Discussion,1,Mon,16:00,17:00
,ECON 101 L3E,Discussion,1,Wed,16:00,17:00
,ECON 102 001,Lecture,2,Mon Wed Fri,16:00,17:00
,ECON 102 L1A,Discussion,2,Mon,17:00,18:00
,ECON 102 L1B,Discussion,2,Wed,17:00,18:00
,ECON 102 L1C,Discussion,2,Fri,17:00,18:00
,ECON 102 L1D,Discussion,2,Mon,17:00,18:00
,ECON 102 L1E,Discussion,2,Wed,17:00,18:00
,ECON 102 L1F,Discussion,2,Fri,17:00,18:00
,ECON 102 002,Lecture,2,Mon Wed Fri,12:00,13:00
,ECON 102 L2A,Discussion,2,Mon,18:00,19:00
,ECON 102 L2B,Discussion,2,Wed,18:00,19:00
,ECON 102 L2C,Discussion,2,Thu,18:00,19:00
,ECON 102 003,Lecture,2,Mon Wed Fri,16:00,17:00
,ECON 102 L3A,Discussion,2,Tue,16:00,17:00
,ECON 102 L3B,Discussion,2,Thu,16:00,17:00
,ECON 102 L3C,Discussion,2,Tue,17:00,18:00
,ECON 102 L3D,Discussion,2,Thu,16:00,17:00
,ECON 102 L3E,Discussion,2,Tue,16:00,17:00
,ECON 102 L3F,Discussion,2,Thu,17:00,18:00
,ECON 102 004,Lecture,2,Tue Thu,12:30,14:00
,ECON 102 L4A,Discussion,2,Mon,16:00,17:00
,ECON 102 L4B,Discussion,2,Wed,16:00,17:00
,ECON 102 L4C,Discussion,2,Fri,16:00,17:00
,ECON 102 L4D,Discussion,2,Mon,16:00,17:00
,ECON 102 L4E,Discussion,2,Wed,16:00,17:00
,ECON 102 L4F,Discussion,2,Fri,16:00,17:00
,ECON 102 005,Lecture,2,Mon Wed Fri,16:00,17:00
,ECON 102 L5A,Discussion,2,Mon,17:00,18:00
,ECON 102 L5B,Discussion,2,Wed,17:00,18:00
,ECON 102 L5C,Discussion,2,Fri,17:00,18:00
,ECON 102 L5D,Discussion,2,Mon,17:00,18:00
,ECON 102 L5E,Discussion,2,Wed,17:00,18:00
,ECON 102 L5F,Discussion,2,Fri,17:00,18:00
,ECON 102 006,Lecture,2,Mon Wed Fri,14:00,15:00
,ECON 102 L6A,Discussion,2,Mon,17:00,18:00
,ECON 102 L6B,Discussion,2,Wed,17:00,18:00
,ECON 102 L6C,Discussion,2,Fri,17:00,18:00
,ECON 102 L6D,Discussion,2,Mon,17:00,18:00
,ECON 102 L6E,Discussion,2,Wed,17:00,18:00
,ECON 102 L6F,Discussion,2,Fri,17:00,18:00
,ECON 102 L6G,Discussion,2,Mon,17:00,18:00
,ECON 102 L6H,Discussion,2,Wed,17:00,18:00
,ECON 102 L6I,Discussion,2,Fri,17:00,18:00
,ECON 102 L6J,Discussion,2,Mon,17:00,18:00
,ECON 102 L6K,Discussion,2,Wed,17:00,18:00
,ECON 102 L6L,Discussion,2,Fri,17:00,18:00
